duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,root_shell,label
534,1,4,1,2436,1084,0,33,54,60,2,0,0
521,1,2,2,3515,3876,0,1,13,39,4,0,0
798,0,1,3,682,2762,1,82,42,12,3,0,0
238,2,4,0,3970,3054,1,26,98,81,4,0,0
871,0,4,2,2022,1785,0,74,65,98,4,1,4
700,2,4,0,4832,4255,0,20,85,81,0,0,3
53,0,0,2,2752,1509,1,57,38,83,1,1,4
762,2,0,3,4781,2428,0,17,52,14,1,1,3
866,1,3,1,1299,1588,1,43,41,28,1,0,0
768,2,3,1,2635,4352,1,83,21,84,2,0,1
31,2,1,2,4932,2995,1,80,56,3,0,1,2
421,0,4,0,3309,4965,1,25,72,41,3,1,1
25,0,4,0,1751,2469,0,63,27,43,2,0,4
559,1,2,1,113,3545,1,89,98,78,2,0,4
300,0,2,1,546,4589,1,42,4,91,3,1,1
502,0,1,3,2123,215,1,21,82,96,3,1,0
253,2,0,2,2884,301,1,64,99,22,2,1,2
463,1,4,0,2331,3014,1,2,26,37,0,0,4
269,2,0,2,3900,3947,1,47,43,28,0,0,4
195,0,2,0,3342,1954,1,53,16,3,3,0,0
192,0,4,1,4875,1913,0,34,73,88,4,1,2
193,0,4,1,2889,2804,0,35,0,50,0,1,0
407,2,0,3,3421,3918,0,2,61,6,4,0,2
442,0,2,0,1802,2111,0,70,95,54,4,1,4
681,1,3,2,4498,2538,1,33,62,36,0,1,0
250,0,0,2,2848,2434,1,61,30,4,1,1,3
872,2,0,2,1506,4540,0,45,72,46,2,0,3
311,0,1,2,4999,3653,0,43,37,80,0,0,0
962,0,0,3,2481,2702,0,28,71,75,0,0,1
389,1,1,0,645,726,1,33,32,69,4,1,1
613,2,2,0,3871,86,1,29,37,54,1,1,4
551,2,3,1,720,2448,0,49,81,6,1,0,4
145,2,3,2,3174,419,1,78,90,12,1,1,2
493,0,1,0,2477,2746,0,1,9,75,1,1,0
284,1,0,3,959,2343,1,58,59,76,1,0,3
56,0,4,2,1502,4597,1,82,72,84,1,0,3
788,0,4,3,4521,538,1,91,28,14,3,0,1
773,1,0,3,848,4094,0,84,57,81,2,1,4
789,1,0,0,3992,505,0,79,52,76,0,1,3
946,0,2,1,1303,3055,0,70,43,29,3,1,4
697,0,3,2,444,650,1,84,49,80,4,1,3
326,0,0,2,3062,4050,0,62,9,27,3,1,0
801,0,4,2,3477,2481,0,0,17,39,4,1,0
621,2,1,3,3287,3150,0,67,16,97,4,0,1
21,0,2,0,1820,4075,1,81,77,46,2,1,1
838,2,0,0,1211,79,0,97,66,49,3,0,2
367,2,1,2,1572,2713,0,85,3,92,2,0,3
581,1,3,3,2380,1032,1,18,94,45,2,0,2
677,2,3,0,3578,2416,0,18,32,31,2,1,3
832,2,2,1,2210,4179,1,49,35,57,0,0,4
915,1,3,2,4831,2613,1,15,36,64,4,0,1
838,2,1,2,768,3232,1,37,84,70,4,0,1
548,2,1,2,793,2104,0,52,65,58,1,0,2
394,1,3,2,3087,4645,1,54,89,28,1,0,2
8,2,3,0,4940,1017,1,54,34,24,2,1,3
33,1,0,1,4577,1580,1,6,21,25,1,1,2
304,1,0,1,1418,3341,0,46,8,42,1,0,1
997,1,1,2,4912,4648,1,24,54,30,0,0,3
903,2,1,3,2923,4514,1,26,72,88,4,0,1
649,2,2,2,2703,1525,0,93,96,95,1,0,2
910,2,4,3,3506,4056,0,4,32,87,2,1,1
896,2,2,1,4534,4469,0,99,77,34,1,1,3
19,0,2,2,272,4289,1,46,53,86,1,1,2
917,2,0,2,1562,759,0,6,83,94,1,0,3
672,1,1,3,4772,1467,0,26,58,17,3,1,4
653,1,2,3,2893,1946,0,88,55,24,1,0,1
895,0,3,1,2778,2666,0,17,15,61,1,1,2
160,0,0,3,4026,1828,1,95,5,98,4,1,4
629,0,0,3,1936,3643,1,61,52,12,0,1,0
253,1,2,2,1882,2500,0,55,54,0,1,0,4
377,0,1,1,1336,691,1,73,17,45,2,0,2
497,0,2,1,43,3293,1,32,24,6,0,0,4
475,1,0,3,3048,4070,1,10,45,90,1,1,2
512,1,2,0,1141,2524,1,16,8,72,0,0,4
970,2,2,3,4415,1519,1,76,99,14,2,1,4
137,0,4,0,3773,3999,0,82,9,47,1,1,2
0,2,1,1,897,2957,1,86,78,98,3,1,0
795,0,0,1,4969,701,1,91,69,36,0,1,0
799,0,4,2,4848,1626,1,33,65,74,4,1,3
718,0,2,3,4894,578,1,19,31,90,2,0,4
466,2,0,0,4071,4565,1,3,58,39,0,1,2
996,1,1,2,719,48,0,57,89,28,1,0,1
832,0,0,1,2883,4224,0,81,77,82,2,1,4
388,2,1,3,3264,4548,1,8,0,87,1,1,2
565,2,4,0,4348,4352,0,37,10,64,0,1,1
173,0,1,3,2536,703,1,13,4,32,4,1,0
227,1,4,2,2769,689,0,58,2,30,1,1,0
375,2,4,2,3257,954,0,42,89,59,1,0,0
966,1,4,0,1532,1201,1,38,63,78,0,1,1
458,1,1,1,3783,3225,1,27,83,83,0,0,2
652,2,0,2,2822,2274,1,11,69,21,1,0,2
484,0,3,2,3993,4429,1,94,36,55,3,1,3
467,1,0,0,4203,4318,1,60,53,83,0,0,3
844,0,2,2,1403,1984,0,34,1,51,2,1,3
165,0,2,2,4918,3582,1,69,21,72,4,1,2
799,1,2,2,2979,994,1,87,7,75,3,0,4
449,0,1,3,3331,458,0,59,12,25,2,0,0
322,0,0,1,1757,3709,0,56,77,64,4,1,0
593,1,1,3,3956,2713,0,45,71,89,1,0,2
709,0,4,3,701,1448,0,96,45,97,1,1,4
994,0,2,0,3516,3569,1,25,8,1,2,1,2
625,0,3,1,3376,3650,0,58,40,68,1,0,3
657,0,4,2,549,1719,1,33,87,19,1,1,2
392,1,3,1,1283,3337,1,53,50,48,1,1,2
47,1,3,3,2822,3493,1,66,19,32,1,0,2
841,0,4,0,3640,4537,1,83,95,23,0,1,0
137,1,4,0,4288,139,0,22,61,45,3,0,0
155,1,0,2,2927,3158,0,1,98,11,3,1,4
70,2,0,3,2728,773,0,55,56,95,0,1,0
452,0,3,1,1910,1622,0,53,18,80,3,1,3
352,0,4,1,4206,3825,1,58,18,80,1,0,2
741,2,4,2,2268,3905,0,87,15,8,0,0,3
195,2,4,2,2770,190,0,74,72,13,1,0,2
773,0,4,0,1429,3367,0,91,61,31,1,1,1
736,1,2,3,1860,1734,1,52,18,12,4,1,2
899,0,2,1,3170,3868,1,26,77,6,2,0,2
207,0,0,1,4157,3810,1,31,63,32,0,1,1
326,1,2,3,2280,581,0,92,29,48,0,1,3
887,1,3,2,3118,3937,0,56,20,93,4,1,3
494,1,1,3,3461,4538,0,81,96,42,3,1,3
361,2,1,2,4165,3110,0,35,91,63,2,1,1
262,0,0,0,3604,4942,1,94,29,95,1,1,4
908,0,2,0,4328,2167,1,5,77,86,3,0,1
615,1,1,1,828,4344,1,43,50,40,3,0,3
939,1,0,2,2091,357,1,55,73,14,2,1,2
636,1,1,1,1556,4953,1,89,27,68,4,1,2
677,0,3,1,4877,78,0,77,84,93,3,1,4
971,1,2,3,2029,3769,1,39,3,98,1,0,3
853,0,4,2,2696,2109,1,81,53,3,2,0,2
53,0,3,2,685,3291,1,67,54,89,2,0,4
874,2,1,2,1619,3378,1,30,86,78,0,0,0
424,2,2,3,2683,2697,0,39,65,23,0,1,3
964,2,4,2,606,3,0,51,0,48,0,0,4
220,1,3,1,394,4003,0,85,86,29,4,0,2
908,2,3,3,3277,264,1,68,7,13,2,0,2
328,2,3,3,1039,4894,1,27,60,96,1,0,1
910,2,1,0,2599,4608,0,8,37,81,3,0,0
18,1,4,0,2022,4794,1,69,20,91,1,0,3
550,0,3,2,2816,2956,0,28,25,81,0,1,2
466,0,4,2,2897,4742,0,63,18,18,0,1,2
55,1,0,0,552,562,1,88,20,34,1,0,0
293,2,3,0,869,1601,1,85,86,25,3,0,0
145,1,1,2,99,3381,0,1,22,49,0,0,1
139,1,1,1,4646,638,0,24,15,93,4,0,2
489,1,3,2,3785,1463,0,45,34,82,1,0,2
999,2,4,1,3133,2138,1,88,76,14,4,1,0
992,0,4,1,2101,4319,0,21,38,4,2,0,4
290,1,4,2,3438,1789,1,37,58,75,4,1,3
101,2,2,0,534,1705,0,56,75,82,4,0,3
840,0,1,3,1880,686,0,62,72,43,4,0,0
941,2,2,3,3261,2180,1,31,86,24,3,0,2
714,0,1,1,4053,375,1,74,83,48,4,1,2
375,2,0,0,2059,2866,0,89,95,90,4,1,3
143,2,3,3,4291,1900,0,88,68,78,4,1,4
513,0,2,2,4173,2659,1,42,9,85,0,0,3
997,0,1,1,4878,934,1,35,81,81,1,0,2
648,0,2,3,4579,3717,1,62,24,5,2,0,3
121,0,3,3,3722,1100,0,4,84,15,1,1,0
915,2,0,0,1975,1375,0,89,48,4,1,0,0
538,0,1,2,1167,1014,1,8,34,12,1,1,0
76,1,2,3,3108,2317,0,26,39,86,4,1,1
463,2,2,0,653,2258,1,72,34,69,3,0,1
232,1,0,3,11,2353,1,58,66,46,4,1,3
364,0,2,1,3464,4232,0,71,34,7,4,1,3
353,1,1,2,4962,4359,0,76,97,30,0,1,4
736,1,0,1,304,3221,0,78,17,69,3,0,1
129,0,2,3,4841,2166,1,37,43,22,4,1,0
900,2,2,1,253,4862,1,4,75,85,4,0,3
897,2,1,3,3918,2879,1,76,28,63,2,1,2
173,1,2,1,4512,2978,0,76,93,91,3,0,1
711,1,3,0,2243,4486,1,40,0,50,0,0,1
800,1,4,1,996,4427,1,24,60,57,2,1,1
749,0,3,1,210,2141,0,61,49,47,3,0,2
926,1,4,0,2547,4199,0,26,95,32,0,0,4
451,1,1,2,62,4798,1,28,8,84,0,0,0
576,1,4,3,2155,3999,1,92,68,78,1,0,4
659,0,3,1,1493,4713,0,48,34,10,0,1,0
282,0,2,0,4958,3233,0,74,46,98,2,1,3
512,1,0,0,76,3221,0,54,77,32,1,1,1
274,2,4,2,910,2481,0,52,56,78,2,0,3
299,1,4,2,1312,168,0,33,41,17,4,0,1
142,2,3,0,2862,3754,1,6,65,81,4,0,1
533,2,2,1,588,2296,1,19,62,13,1,1,0
321,1,3,2,4908,4990,0,41,55,73,1,0,3
988,1,0,3,4828,940,0,78,42,95,0,1,3
227,2,4,2,835,3331,1,12,44,55,3,0,0
770,1,0,1,127,2880,1,48,22,58,4,0,2
48,2,1,3,3829,205,0,18,77,85,2,1,3
521,0,4,2,2336,2115,1,66,60,11,1,0,0
957,2,1,2,3838,4367,1,2,45,79,3,0,0
78,1,1,0,3441,1407,0,19,42,88,1,0,2
699,2,2,1,4124,1033,0,4,44,4,3,0,0
609,2,1,0,1329,4970,0,85,92,8,4,1,1
540,1,3,0,574,4973,1,75,62,43,3,0,1
857,1,0,1,3024,216,1,91,52,27,0,1,3
629,1,2,1,1673,4911,1,47,76,95,1,1,2
603,0,2,1,2926,4731,0,49,94,57,2,1,4
232,0,3,3,3409,2918,1,17,64,59,2,0,4
52,2,3,2,4756,720,0,42,56,56,0,1,4
50,1,2,1,2358,2917,1,7,53,99,4,0,2
112,0,3,1,2962,2495,0,21,66,34,4,1,0
300,1,2,1,4538,1872,1,87,40,7,4,1,3
556,2,1,0,3654,3705,0,39,18,49,0,0,2
766,0,0,1,3495,78,1,9,72,63,4,0,1
401,2,0,1,896,155,1,13,33,74,1,0,4
833,1,3,3,2376,542,0,86,81,76,3,1,0
968,0,3,2,3210,920,0,64,72,77,1,0,3
443,2,3,2,2852,4556,0,73,20,18,4,0,1
737,1,3,2,4225,2487,1,20,41,21,4,1,1
430,2,1,3,283,1291,1,64,54,76,2,1,3
565,2,4,3,845,2948,1,89,20,66,2,0,0
395,2,2,0,4418,1625,1,59,14,44,2,0,4
493,2,4,1,1654,3259,1,47,62,91,3,0,4
72,2,4,3,2812,3948,1,14,86,50,0,1,2
482,1,3,3,424,4704,0,19,83,57,4,0,2
879,2,3,2,663,204,0,81,92,31,0,1,2
181,1,3,3,212,4678,1,88,73,36,1,0,1
71,1,3,2,2362,4391,1,74,49,59,3,1,3
505,2,4,2,1726,314,0,37,19,66,0,0,2
232,0,1,0,1917,1332,0,61,73,89,3,0,4
945,2,2,1,3261,1935,0,32,57,42,3,1,2
121,1,3,2,4445,3078,0,62,21,88,1,0,1
207,2,2,1,4329,256,0,42,53,67,2,0,0
54,0,3,0,1578,1765,0,95,38,64,2,0,1
602,1,0,2,3480,4006,0,87,97,65,1,1,3
5,1,3,0,977,488,0,2,38,82,4,0,4
506,1,1,0,3261,3696,0,78,49,3,0,1,3
136,1,2,1,4623,3136,0,4,3,87,0,0,2
115,1,4,1,2282,3525,0,73,47,97,2,1,3
311,0,1,2,3623,3456,1,63,75,72,1,0,1
597,1,2,2,4259,2144,0,11,53,19,1,0,1
504,1,1,1,3020,1207,0,64,85,26,0,1,4
691,2,1,2,1240,4966,0,68,82,26,1,0,0
232,1,2,1,2155,4415,1,2,66,42,2,1,2
259,2,2,0,3721,1411,0,33,26,36,3,0,2
3,1,3,2,2378,1421,0,14,49,62,4,0,3
739,2,3,2,1237,1507,1,12,44,92,3,1,0
379,2,2,3,449,1936,1,54,44,44,1,0,0
590,2,3,1,3000,4952,1,71,89,45,4,1,2
65,2,3,0,1917,99,0,63,38,14,3,1,3
122,2,0,3,2911,872,0,44,82,19,1,1,4
915,1,3,3,3473,723,0,14,69,43,3,1,0
931,2,0,0,3399,177,1,45,43,46,2,0,0
791,2,0,3,4096,4528,1,44,38,24,4,1,3
409,2,4,2,2767,3477,0,96,99,68,0,0,2
74,2,0,1,1560,3134,1,12,76,2,2,1,2
613,0,4,3,1218,3344,1,75,53,62,1,0,2
372,1,1,0,4810,882,0,78,85,96,2,0,4
717,0,2,2,4971,1027,0,41,88,54,1,0,3
726,2,1,2,2165,4737,1,76,37,49,4,0,3
878,0,2,0,3294,964,0,45,8,79,2,0,1
262,0,1,0,3188,1733,1,86,73,83,3,0,4
649,1,3,0,2088,1179,1,89,23,12,3,1,4
694,0,3,3,1147,2427,0,41,33,98,2,1,2
443,1,0,2,4138,3062,0,20,29,88,4,1,1
879,0,0,1,1703,3691,1,2,51,7,2,0,0
538,2,3,1,1741,4727,1,79,53,39,4,0,0
51,2,2,3,4358,2129,0,57,71,62,0,1,4
864,0,3,0,1521,3094,0,24,74,89,3,0,4
242,2,2,0,4786,256,1,28,47,14,3,0,4
766,1,2,2,4438,1692,0,22,95,76,2,0,0
668,2,2,0,1768,4925,0,9,52,98,4,1,0
370,1,3,1,739,159,1,22,94,28,1,1,4
134,0,4,0,3868,1796,0,62,5,69,4,0,0
753,0,2,1,1642,3125,0,71,77,45,0,1,1
95,1,2,3,4501,2561,1,4,23,45,3,1,1
870,1,0,3,3562,1125,1,4,98,2,3,0,1
330,1,2,2,1418,2622,1,43,70,93,0,0,4
634,2,0,2,2054,4665,0,67,11,25,1,0,3
340,1,0,2,2894,1570,1,76,32,17,1,0,0
728,0,3,1,2467,2234,0,61,31,97,4,1,2
460,1,2,1,166,3798,1,53,68,55,0,1,4
976,1,1,1,521,3099,1,8,85,29,0,1,2
918,2,4,2,119,1392,1,67,55,64,3,1,1
376,2,3,1,718,3834,1,86,74,53,4,0,4
627,2,0,1,2102,3867,1,40,95,11,1,0,3
900,1,2,1,3405,3298,0,10,76,44,3,1,2
280,1,1,2,3870,4923,1,23,52,94,4,0,1
1,2,1,0,483,2250,1,80,95,12,3,0,0
520,2,0,1,4846,1281,1,82,32,11,0,0,4
935,2,0,0,4167,4591,1,21,5,67,3,1,2
352,1,3,1,4028,1023,0,13,85,24,1,1,0
716,2,0,0,3678,1399,0,76,6,10,0,0,4
107,1,2,0,1389,3113,1,35,93,7,0,1,3
253,0,1,2,2756,328,1,90,79,24,4,1,3
23,2,2,0,1143,498,0,91,81,12,4,1,0
60,1,0,0,2217,511,0,78,38,85,2,0,2
993,2,4,2,4077,1382,0,70,3,15,4,0,0
719,0,0,3,1205,2144,1,95,97,97,4,1,0
945,0,2,0,2223,989,0,79,74,32,0,0,0
997,2,2,1,3486,2008,1,3,58,33,0,1,2
687,1,1,2,4493,4475,1,30,30,58,1,1,2
634,2,2,3,3788,4094,1,6,71,86,3,1,0
52,1,0,0,2746,16,1,4,74,1,3,1,0
955,1,4,0,4759,2916,0,73,69,33,3,0,2
327,1,3,2,2944,1115,1,53,2,26,1,0,4
595,0,2,2,185,3452,0,28,63,12,1,0,4
354,1,4,3,376,2448,0,48,16,6,1,1,3
914,0,0,0,3376,3103,0,54,74,87,3,0,2
976,0,0,0,4982,4013,1,26,61,35,4,0,4
171,1,0,3,1729,3805,0,28,57,80,3,1,2
812,2,0,1,2322,4339,0,35,14,30,0,1,2
668,0,3,3,3390,1110,0,63,64,42,3,1,2
215,0,0,3,925,3949,1,98,81,4,3,0,2
414,1,0,3,4572,4969,1,59,55,88,0,0,3
809,1,0,3,1721,1463,0,31,61,15,4,1,4
526,1,2,3,3145,1331,1,36,16,61,3,0,2
68,2,1,3,1511,1077,1,77,87,17,3,0,1
240,2,1,2,2082,335,1,68,1,43,1,1,1
578,0,1,2,3155,2146,1,77,68,74,4,0,3
197,2,0,2,2334,2140,1,61,21,89,0,1,0
646,0,4,3,547,255,0,44,14,95,4,1,3
449,2,2,1,2494,1631,1,69,66,64,1,0,4
300,2,4,1,862,42,0,46,57,23,3,0,3
907,2,3,2,3064,1501,0,3,25,65,4,0,2
275,2,1,3,1568,3463,0,97,10,82,2,0,0
166,0,4,3,3716,204,1,25,76,70,0,0,3
716,2,3,3,280,1060,1,75,5,33,3,1,4
12,2,3,2,1243,3165,0,88,35,67,1,1,2
28,1,2,2,1170,3724,0,26,53,45,1,0,4
637,1,2,0,3331,3189,0,46,5,83,3,1,1
846,2,1,2,3762,3076,1,59,21,37,4,1,1
992,2,4,1,4958,4602,0,87,17,0,1,0,4
509,0,2,1,559,4067,0,99,16,49,4,0,0
857,2,2,2,421,4242,0,18,8,67,1,0,4
743,1,3,0,2067,2848,0,7,83,25,0,1,1
670,1,2,2,711,2016,1,95,83,71,2,1,2
911,2,3,1,4773,4137,0,31,60,53,3,1,1
125,2,0,3,845,3288,0,25,59,14,3,1,4
90,1,4,2,127,4870,0,33,62,77,4,1,2
719,0,4,0,1166,3334,1,98,79,97,2,1,1
67,2,4,1,4354,594,0,87,41,43,1,1,1
753,0,0,2,3458,1691,1,24,7,47,3,1,4
244,0,3,0,834,2744,0,71,61,90,3,0,3
509,0,1,3,833,1004,0,34,8,10,3,0,3
781,2,4,1,4072,2080,1,15,9,65,2,1,4
348,1,3,0,795,3144,0,71,70,53,4,1,3
781,1,0,1,2602,860,1,17,88,41,1,0,4
242,0,0,0,1345,1119,0,86,0,2,0,0,0
323,0,1,2,328,2368,0,15,83,12,2,1,3
408,0,1,0,1249,4826,0,4,85,66,0,1,2
281,1,2,0,2351,2589,0,56,4,35,1,1,1
762,2,3,1,886,1618,0,64,81,73,0,0,4
604,2,2,2,1539,455,0,7,49,17,1,1,4
347,1,4,3,4616,3073,0,28,19,95,2,1,4
275,1,0,1,1778,3624,1,88,33,26,1,1,1
238,1,3,2,876,4241,0,36,28,44,3,0,0
402,1,1,0,2785,789,1,76,10,35,2,1,2
791,0,2,2,4673,3940,1,46,99,70,0,1,3
944,1,4,3,1278,954,0,30,41,51,1,0,0
154,0,0,2,4490,3462,0,25,91,27,1,0,4
817,0,4,0,3046,2119,1,18,74,30,2,1,2
522,2,2,3,618,3719,1,33,42,37,0,0,4
846,1,1,1,1119,1563,0,64,97,14,1,0,4
66,0,2,3,4865,4195,1,31,41,55,3,1,3
550,1,0,3,63,1639,0,28,35,76,0,1,1
15,0,4,3,3682,4999,0,78,65,37,1,1,1
143,1,2,3,1824,181,1,5,8,73,1,1,4
1,2,1,3,4436,8,0,42,78,41,2,0,1
421,2,4,2,4865,1415,1,65,0,90,4,1,3
261,2,2,1,3744,3918,0,60,58,51,0,0,3
411,1,4,0,1939,284,0,7,40,15,2,1,1
252,1,4,3,1195,4398,1,58,37,23,3,0,4
153,2,1,3,733,3366,1,80,32,46,3,1,2
256,2,4,3,658,4532,1,36,95,44,1,1,4
992,2,3,2,2613,2595,1,44,48,14,2,1,2
625,1,0,3,4025,2508,0,21,19,16,0,0,2
339,0,1,2,510,1073,1,18,61,9,2,0,2
668,2,2,1,224,2932,1,63,36,75,4,1,3
202,1,3,0,1536,3941,0,65,22,93,4,0,2
177,0,3,3,3052,4198,1,67,72,8,3,1,2
292,0,3,0,787,4382,1,87,48,76,0,1,1
760,0,0,1,3850,534,1,38,44,5,2,1,2
371,2,0,3,3703,2023,0,93,66,59,2,1,2
567,1,3,3,1630,1758,0,19,24,20,1,0,3
442,2,2,3,4108,60,1,97,33,41,2,0,4
299,1,0,0,3427,1313,0,20,25,25,1,1,2
971,2,4,2,2090,1469,0,63,87,9,4,1,3
919,0,0,1,495,4410,0,49,15,37,4,0,1
683,0,2,1,2187,4273,0,87,9,51,1,0,0
405,1,2,1,2536,2869,1,8,76,90,0,0,0
890,1,4,2,2644,1330,1,38,5,65,3,1,1
401,1,4,3,2423,2136,1,90,81,20,3,0,0
254,0,4,3,811,2462,0,80,5,88,0,0,2
63,0,2,0,805,4302,1,19,14,13,4,0,3
913,0,0,1,3092,3049,1,79,28,90,0,1,1
829,1,1,1,2202,3547,0,41,85,57,2,0,2
912,0,0,1,472,574,1,59,62,33,3,1,4
15,1,3,2,2766,997,1,70,45,10,0,1,2
88,1,1,1,46,2879,1,39,71,79,0,0,1
252,1,0,1,1427,4490,1,69,6,55,2,1,1
315,0,4,0,3361,554,0,11,43,80,2,0,2
291,0,2,2,4576,4913,0,17,16,45,1,0,2
60,0,3,0,1943,338,0,6,97,6,1,1,4
839,1,0,2,118,1743,1,36,56,8,0,0,4
181,0,1,0,2468,2611,1,16,67,67,4,1,3
186,0,4,0,1226,2438,1,42,76,71,1,1,3
758,0,2,0,2368,2551,0,35,22,78,0,1,2
826,1,2,0,2765,2436,0,7,94,64,0,1,0
350,1,4,0,1756,2176,0,56,70,63,0,1,4
438,1,4,0,2413,884,1,27,64,39,4,1,2
919,2,0,2,4573,3584,1,70,27,6,1,1,2
846,1,3,3,2940,2144,0,37,75,8,3,1,4
138,2,3,3,1826,4936,0,16,54,15,1,1,1
232,2,1,3,1982,4492,0,61,51,63,1,1,2
454,2,0,3,717,3945,1,83,21,15,1,1,0
942,1,4,2,2282,719,0,48,71,43,3,1,0
382,0,1,1,493,1178,0,75,49,40,1,0,1
217,0,4,2,1840,3246,1,63,60,20,2,1,0
670,1,4,3,2503,4822,0,39,69,29,4,1,2
833,1,2,2,146,2581,0,79,80,90,4,0,3
230,1,3,3,2010,3223,0,76,22,42,1,0,3
312,2,3,3,864,2094,0,94,38,63,0,1,2
621,2,0,3,4581,1436,0,19,95,71,1,1,2
188,0,0,0,1324,109,1,49,11,46,4,1,3
340,2,2,0,352,3604,1,1,1,65,2,1,1
448,0,4,2,3428,4209,0,61,49,91,1,1,0
3,1,1,3,495,3969,1,34,10,16,4,1,2
628,0,4,2,3449,506,0,61,21,38,4,1,1
979,2,0,3,1869,3580,0,48,32,31,2,1,4
902,1,0,1,1210,1537,1,43,84,81,2,1,3
678,1,0,2,95,1777,1,73,86,83,3,0,3
425,2,0,3,2691,4206,0,53,87,21,0,0,0
984,0,3,0,3704,4421,1,5,11,71,3,1,1
877,2,4,2,1321,2822,1,54,96,41,0,0,1
929,1,1,3,1422,2597,1,99,1,60,2,0,0
839,1,4,0,959,1115,0,91,92,74,4,1,0
501,2,0,1,1829,4774,1,19,77,43,2,1,0
789,1,2,3,1236,3172,0,66,60,61,1,0,3
959,2,2,1,4186,4326,1,44,80,10,1,1,2
546,1,0,2,2921,674,0,83,73,38,0,0,1
222,1,2,0,3696,4651,0,72,26,40,2,0,0
54,0,1,3,2701,3730,0,86,33,54,0,0,1
431,0,1,3,811,414,0,72,4,64,2,0,1
805,0,2,2,2830,3807,1,91,73,71,1,0,3
364,1,1,1,4640,4202,1,22,36,66,1,0,1
470,2,4,0,4031,4862,1,58,47,11,1,1,3
321,0,0,1,2728,3948,0,44,72,63,1,0,4
230,2,3,1,802,1789,0,8,94,25,2,1,4
520,2,0,1,2616,577,1,82,96,20,1,0,2
728,1,1,2,4442,1719,1,79,56,51,4,1,1
979,1,3,1,4964,2178,1,59,58,81,0,0,2
921,2,3,2,185,4929,1,74,32,5,0,1,3
665,0,4,1,3211,372,1,13,86,97,0,0,0
575,2,0,3,557,3066,1,33,66,98,3,0,4
481,2,4,0,3939,3036,1,32,97,0,3,0,3
432,0,4,2,3624,647,1,74,49,87,1,0,1
661,1,3,0,3207,4699,1,80,46,6,0,1,3
551,0,1,1,741,2991,0,46,72,91,2,1,2
859,0,3,2,914,917,0,2,26,68,3,0,0
443,0,3,3,4007,4137,1,69,15,4,1,0,1
801,1,0,2,4247,1121,1,94,96,18,0,0,3
735,2,2,0,3932,4516,1,90,31,38,4,1,1
90,2,3,3,4808,443,0,34,94,37,3,0,2
245,2,4,3,294,2417,0,35,16,33,0,1,4
62,1,3,1,766,3574,1,75,32,8,1,1,3
487,0,2,1,1264,4983,0,60,4,60,4,0,4
929,2,4,0,4897,3387,1,0,53,26,0,0,1
501,2,1,2,1022,3440,0,2,68,34,4,0,0
660,2,3,2,89,680,1,15,27,51,2,1,3
968,1,0,3,2626,3829,0,17,87,95,2,0,0
312,2,4,1,1044,3001,0,59,21,74,4,0,4
958,1,3,3,3826,2889,1,73,54,96,0,1,4
905,2,2,0,4762,696,1,54,50,86,1,1,2
675,1,3,2,2869,2269,1,45,55,29,1,0,4
923,1,4,0,634,3697,0,93,95,51,4,0,4
37,0,3,3,4056,4833,0,36,85,98,1,0,1
575,1,3,0,3787,1258,0,84,75,37,0,1,2
712,2,3,3,1969,2259,1,36,33,43,0,0,3
838,2,2,3,1966,3521,1,20,66,56,4,0,0
304,0,3,2,3793,386,0,34,85,79,4,1,1
17,2,1,2,1142,1644,0,31,97,4,2,1,3
208,1,2,2,396,4102,1,12,16,69,0,0,2
823,1,1,1,4991,4701,0,69,72,47,2,0,0
918,0,0,0,2719,2347,0,37,47,34,0,0,3
717,2,3,3,3513,1661,0,33,28,92,3,1,0
554,2,1,1,3267,1433,0,64,14,82,2,1,0
889,1,1,1,2453,4871,1,86,12,0,4,0,4
286,2,3,2,3974,1801,0,84,83,91,4,1,4
482,2,3,3,4970,3139,1,60,51,49,2,1,0
3,1,0,0,3114,3365,1,34,55,72,2,1,4
519,2,4,2,1667,3094,1,83,87,19,3,0,2
724,1,1,2,4027,3194,1,95,73,75,0,1,4
375,2,2,3,1988,2689,0,64,77,73,2,1,1
159,0,2,0,458,4624,1,73,38,65,4,1,4
806,1,3,1,810,2233,0,8,97,93,2,0,4
344,2,1,2,3411,1519,1,42,76,58,4,1,3
930,1,0,3,4994,3496,1,76,51,44,0,1,1
381,0,1,1,3967,1614,1,69,81,13,1,1,4
712,0,0,0,1949,305,0,17,97,50,0,1,2
31,0,1,2,145,1001,1,12,37,88,3,1,4
991,0,0,0,1611,3232,1,29,33,52,2,1,3
929,0,2,2,2039,686,0,53,0,42,1,0,4
894,2,4,1,1063,1944,1,47,21,29,2,1,3
248,2,4,1,1309,3722,1,26,44,13,0,0,3
837,1,2,1,101,235,1,86,67,69,4,0,1
24,2,1,2,2890,2334,0,38,70,12,1,1,1
592,0,1,3,3440,1140,0,70,54,19,1,0,2
558,2,1,1,3087,1426,0,73,21,67,3,1,3
341,1,2,3,1655,1616,0,39,28,75,3,0,1
974,0,4,3,1137,2552,0,62,81,74,0,0,2
116,2,3,3,1486,4760,1,85,62,22,3,0,1
508,1,3,0,2776,1492,0,92,67,88,4,1,1
979,2,0,1,4440,3350,1,10,90,39,1,1,2
457,0,1,1,490,105,0,59,54,98,0,1,1
